ThermDAC Version,device.map.iSGHP-DHS.29MAY19.xls,8/14/2019 14:39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CalcsFile Version,3/31/2014 20:09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[Test Data],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Format 2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Experiment Type:,dry cooling,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Test Date:,10/8/2019,11:12:34 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Logging Interval (min),0.001666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Datafile:,C:\Program Files (x86)\ThermDac8\DEV_ISGHP_DHS\Test Data\Kappler\DT-4.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Comments:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Device Name,,Test Plate,Guard Ring,Lower Guard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RCT0,degC.m2/W,0.052,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Surface Area,m2,0.0423,0.0475,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Test Plate,Test Plate,Test Plate,Guard Ring,Lower Guard,Backside Cooling,Test Plate,Guard Ring,Lower Guard,Test Plate,Guard Ring,Lower Guard,Test Plate,Guard Ring,Lower Guard,Chamber,Chamber,Chamber,Chamber,Chamber,Chamber,Chamber,Chamber,Chamber,Chamber,Chamber,Chamber,Chamber,Test Plate,Guard Ring,Backside Cooling,Test Plate,Test Plate,,
Time,Clock,dRCT,dRCF,Average Surface Temp,Average Surface Temp,Average Surface Temp,Average Surface Temp,Heater Voltage,Heater Voltage,Heater Voltage,Heater % On,Heater % On,Heater % On,Heat Flux Generated,Heat Flux Generated,Heat Flux Generated,Amb Temp,Ambient Temp 1,Ambient Temp 2,Air Velocity,Raw Air Velocity,Chamber Temp,Amb RH,Heater % Out,Steam % Out,Fan % Output,Board Temp,Heater TC (Overtemp),Boiler TC (Overtemp),Flow Setpoint,Flow Setpoint,Cooler % Output,Heat Flux Measured,DHS Sensor Delta Temperature,EventText,SystemEventText
Seconds,,degC.m2/W,degC.m2/W,degC,degC,degC,degC,V,V,V,%,%,%,W/m2,W/m2,W/m2,degC,degC,degC,m/sec,m/sec,degC,%RH,%,%,%,degC,degC,degC,ml/(hr.m2),ml/(hr.m2),%,W/m2,degC,,
0.1185497,11:12:34 AM,0.1315,0.0795,35.4,34.78,35.01,22.56,48.04,47.62,47.57,0,7.36,36.66,403,518.3,25.1,21.54,21.52,21.5,0.11,0.11,21.45,64.6,0,0,30,23.9,21.3,24.2,0,0,0,205.5,0.28,,
0.2179494,11:12:34 AM,0.1315,0.0795,35.4,34.78,35.01,22.56,48.04,47.62,47.57,0,7.36,36.66,403,518.3,25.1,21.54,21.52,21.5,0.11,0.11,21.45,64.6,0,0,30,23.9,21.3,24.2,0,0,0,205.5,0.28,,
0.3185611,11:12:34 AM,0.1315,0.0795,35.4,34.78,35.01,22.56,48.04,47.62,47.57,0,7.36,36.66,403,518.3,25.1,21.54,21.52,21.5,0.11,0.11,21.45,64.6,0,0,30,23.9,21.3,24.2,0,0,0,205.5,0.28,,
0.4185065,11:12:34 AM,0.1315,0.0795,35.4,34.78,35.01,22.56,48.04,47.62,47.57,0,7.36,36.66,403,518.3,25.1,21.54,21.52,21.5,0.11,0.11,21.45,64.6,0,0,30,23.9,21.3,24.2,0,0,0,205.5,0.28,,
0.5184542,11:12:35 AM,0.0676,0.0156,35.43,34.83,35.01,22.56,48.04,47.62,47.57,0,7.36,36.66,403,518.3,25.1,21.54,21.51,21.5,0.11,0.11,21.45,64.6,0,0,0,23.9,21.3,24.2,0,0,0,205.5,0.28,,
0.6184001,11:12:35 AM,0.1315,0.0795,35.43,34.83,35.01,22.56,48.04,47.62,47.57,0,7.36,36.66,403,518.3,25.1,21.54,21.51,21.5,0.11,0.11,21.46,64.6,0,0,0,23.9,21.1,24.3,0,0,0,205.5,0.28,,
0.7182699,11:12:35 AM,0.1315,0.0795,35.43,34.83,35.01,22.56,48.04,47.62,47.57,0,7.36,36.66,403,518.3,25.1,21.54,21.51,21.5,0.11,0.11,21.46,64.5,0,0,0,23.9,21.1,24.3,0,0,0,205.5,0.48,,
0.8159603,11:12:35 AM,0.1315,0.0795,35.43,34.83,35.01,22.56,48.04,47.62,47.57,0,7.36,36.66,403,518.3,25.1,21.54,21.51,21.5,0.11,0.11,21.46,64.5,0,0,0,23.9,21.1,24.3,0,0,0,205.3,0.48,,
0.9161588,11:12:35 AM,0.1315,0.0795,35.43,34.83,35.01,22.56,48.04,47.62,47.57,0,7.36,36.66,403,518.3,25.1,21.54,21.51,21.5,0.11,0.11,21.46,64.5,0,0,0,23.9,21.1,24.3,0,0,0,205.3,0.48,,
1.0185532,11:12:35 AM,0.0677,0.0157,35.43,34.83,35.01,22.56,48.04,47.62,47.57,0,7.36,36.66,403,518.3,25.1,21.54,21.51,21.5,0.11,0.11,21.46,64.5,0,0,0,23.9,21.1,24.4,0,0,0,205.3,0.48,,
1.1162563,11:12:35 AM,0.1315,0.0795,35.43,34.83,35.01,22.55,48.04,47.62,47.57,0,7.36,36.66,403,518.3,25.1,21.54,21.51,21.5,0.11,0.11,21.46,64.5,0,0,0,23.9,21.1,24.4,0,0,0,205.3,0.48,,
1.2168253,11:12:35 AM,0.1315,0.0795,35.43,34.83,35.01,22.55,47.91,47.91,47.94,0,7.36,36.66,403,518.3,25.1,21.54,21.51,21.5,0.11,0.11,21.46,64.5,0,0,0,23.9,21.1,24.4,0,0,0,205.3,0.48,,
1.3167101,11:12:35 AM,0.1315,0.0795,35.43,34.83,35.01,22.55,47.91,47.91,47.94,0,7.36,36.66,403,518.3,25.1,21.54,21.51,21.5,0.11,0.11,21.46,64.5,0,0,0,23.9,21,24.3,0,0,0,205.3,0.48,,
1.4174302,11:12:35 AM,0.1315,0.0795,35.43,34.83,35.01,22.55,47.91,47.91,47.94,18.03,21.84,36.67,403,518.3,25.1,21.54,21.51,21.5,0.11,0.11,21.46,64.5,0,0,0,23.9,21,24.3,0,0,0,205.3,0.48,,
1.5140667,11:12:36 AM,0.0677,0.0157,35.43,34.83,35.01,22.55,47.91,47.91,47.94,18.03,21.84,36.67,403,518.3,25.1,21.54,21.51,21.5,0.11,0.11,21.46,64.5,0,0,0,23.9,21,24.3,0,0,0,205.3,0.48,,
1.6136153,11:12:36 AM,0.1315,0.0795,35.43,34.83,35.01,22.55,47.91,47.91,47.94,18.03,21.84,36.67,403,518.3,25.1,21.54,21.51,21.5,0.11,0.11,21.46,64.5,0,0,0,23.9,21,24.3,0,0,0,205.3,0.48,,
1.7187774,11:12:36 AM,0.1315,0.0795,35.43,34.83,35.01,22.55,47.91,47.91,47.94,18.03,21.84,36.67,366.7,479.9,25,21.54,21.51,21.5,0.11,0.11,21.46,64.5,0,0,0,23.9,21.2,24.3,0,0,0,205.3,0.48,,
1.8173121,11:12:36 AM,0.1315,0.0795,35.43,34.83,35.01,22.55,47.91,47.91,47.94,18.03,21.84,36.67,366.7,479.9,25,21.54,21.51,21.5,0.11,0.11,21.46,64.5,0,0,0,23.9,21.2,24.3,0,0,0,205.3,0.48,,
1.9164261,11:12:36 AM,0.1315,0.0795,35.43,34.83,35.01,22.55,47.91,47.91,47.94,18.03,21.84,36.67,366.7,479.9,25,21.54,21.51,21.5,0.11,0.11,21.46,64.5,0,0,0,23.9,21.2,24.3,0,0,0,205.3,0.48,,
2.0143471,11:12:36 AM,0.0677,0.0157,35.43,34.83,35.01,22.55,47.91,47.91,47.94,18.03,21.84,36.67,366.7,479.9,25,21.54,21.51,21.5,0.11,0.11,21.46,64.5,0,0,0,23.9,21.2,24.3,0,0,0,205.3,0.48,,
2.115321,11:12:36 AM,0.1315,0.0795,35.43,34.83,35.01,22.55,47.6,47.67,47.66,18.03,21.84,36.67,366.7,479.9,25,21.54,21.51,21.5,0.11,0.11,21.46,64.5,0,0,0,23.9,21.1,24.5,0,0,0,204.9,0.48,,
2.2141432,11:12:36 AM,0.1315,0.0795,35.43,34.83,35.01,22.55,47.6,47.67,47.66,18.03,21.84,36.67,366.7,479.9,25,21.54,21.51,21.5,0.11,0.11,21.46,64.5,0,0,0,23.9,21.1,24.5,0,0,0,204.9,0.48,,
2.3136135,11:12:36 AM,0.1315,0.0795,35.43,34.83,35.01,22.55,47.6,47.67,47.66,18.03,21.84,36.67,366.7,479.9,25,21.51,21.51,21.5,0.11,0.11,21.46,64.5,0,0,0,23.9,21.1,24.5,0,0,0,204.9,0.48,,
2.413616,11:12:36 AM,0.1315,0.0795,35.43,34.83,35.01,22.55,47.6,47.67,47.66,18.03,21.84,36.67,366.2,479.6,24.9,21.51,21.51,21.49,0.11,0.11,21.46,64.5,0,0,0,23.9,21.1,24.5,0,0,0,204.9,0.48,,
2.5154101,11:12:37 AM,0.0681,0.0161,35.47,34.87,35.01,22.55,47.6,47.67,47.66,18.03,21.84,36.67,366.2,479.6,24.9,21.51,21.51,21.49,0.11,0.11,21.46,64.5,0,0,0,23.9,21.2,24.5,0,0,0,204.9,0.48,,
2.6142466,11:12:37 AM,0.1315,0.0795,35.47,34.87,35.01,22.55,47.6,47.67,47.66,18.03,21.84,36.67,366.2,479.6,24.9,21.51,21.51,21.49,0.11,0.11,21.46,64.5,0,0,0,23.9,21.2,24.5,0,0,0,204.9,0.48,,
2.7174991,11:12:37 AM,0.1315,0.0795,35.47,34.87,35.01,22.55,47.91,47.91,47.93,18.03,21.84,36.67,366.2,479.6,24.9,21.51,21.51,21.49,0.12,0.11,21.46,64.5,0,0,0,23.9,21.2,24.5,0,0,0,203.8,0.48,,
2.81434,11:12:37 AM,0.1315,0.0795,35.47,34.87,35.01,22.55,47.91,47.91,47.93,16.12,19.97,36.67,366.2,479.6,24.9,21.51,21.51,21.49,0.12,0.12,21.46,64.5,0,0,0,23.9,21.2,24.5,0,0,0,203.8,0.48,,
2.9142871,11:12:37 AM,0.1315,0.0795,35.47,34.87,35.01,22.55,47.91,47.91,47.93,16.12,19.97,36.67,342.5,454.6,24.9,21.51,21.51,21.49,0.12,0.12,21.46,64.5,0,0,0,23.9,21.2,24.4,0,0,0,203.8,0.48,,
3.015941,11:12:37 AM,0.0685,0.0165,35.47,34.87,35.01,22.55,47.91,47.91,47.93,16.12,19.97,36.67,342.5,454.6,24.9,21.51,21.51,21.49,0.12,0.12,21.46,64.5,0,0,0,23.9,21.2,24.4,0,0,0,203.8,0.48,,
3.1158162,11:12:37 AM,0.1315,0.0795,35.47,34.87,35.01,22.55,47.91,47.91,47.93,16.12,19.97,36.67,342.5,454.6,24.9,21.51,21.51,21.49,0.12,0.12,21.46,64.5,0,0,0,23.9,21.2,24.4,0,0,0,203.8,0.48,,
3.2158849,11:12:37 AM,0.1315,0.0795,35.47,34.87,35.01,22.55,47.91,47.91,47.93,16.12,19.97,36.67,342.5,454.6,24.9,21.51,21.51,21.49,0.12,0.12,21.46,64.5,0,0,0,23.9,21.1,24.4,0,0,0,204.4,0.48,,
3.3162307,11:12:37 AM,0.1315,0.0795,35.47,34.87,35.01,22.55,47.93,47.93,47.96,16.12,19.97,36.67,342.5,454.6,24.9,21.51,21.51,21.49,0.12,0.12,21.46,64.5,0,0,0,23.9,21.1,24.6,0,0,0,204.4,0.48,,
3.4154168,11:12:37 AM,0.1315,0.0795,35.47,34.87,35.01,22.55,47.93,47.93,47.96,16.12,19.97,36.67,342.5,454.6,24.9,21.51,21.51,21.49,0.12,0.12,21.46,64.5,0,0,0,23.9,21.1,24.6,0,0,0,204.4,0.48,,
3.5158447,11:12:38 AM,0.0683,0.0163,35.47,34.87,35.01,22.55,47.93,47.93,47.96,16.12,19.97,36.67,326.8,437.9,24.9,21.51,21.51,21.49,0.12,0.12,21.46,64.5,0,0,0,23.9,21.1,24.6,0,0,0,204.4,0.48,,
3.6154686,11:12:38 AM,0.1315,0.0795,35.47,34.87,35.01,22.55,47.93,47.93,47.96,16.12,19.97,36.67,326.8,437.9,24.9,21.51,21.51,21.49,0.12,0.11,21.46,64.5,0,0,0,23.9,21.1,24.3,0,0,0,204.4,0.48,,
3.7169216,11:12:38 AM,0.1315,0.0795,35.47,34.87,35.01,22.55,47.93,47.93,47.96,16.12,19.97,36.67,326.8,437.9,24.9,21.51,21.51,21.49,0.12,0.11,21.46,64.5,0,0,0,23.9,21.1,24.3,0,0,0,204.4,0.48,,
3.8168477,11:12:38 AM,0.1315,0.0795,35.47,34.87,35.01,22.55,47.89,47.72,47.84,16.12,19.97,36.67,326.8,437.9,24.9,21.51,21.51,21.49,0.11,0.11,21.46,64.5,0,0,0,23.9,21.1,24.3,0,0,0,204,0.48,,
3.9165867,11:12:38 AM,0.1315,0.0795,35.47,34.87,35.01,22.55,47.89,47.72,47.84,16.12,19.97,36.67,326.8,437.9,24.9,21.51,21.5,21.49,0.11,0.11,21.46,64.5,0,0,0,23.9,21.1,24.3,0,0,0,204,0.48,,
4.0170109,11:12:38 AM,0.0684,0.0164,35.47,34.87,35.01,22.55,47.89,47.72,47.84,16.12,19.97,36.67,326.5,437.7,24.9,21.51,21.5,21.49,0.11,0.11,21.46,64.5,0,0,0,23.9,21.2,24.4,0,0,0,204,0.48,,
4.1170734,11:12:38 AM,0.1315,0.0795,35.47,34.87,35.01,22.55,47.89,47.72,47.84,16.12,19.97,36.67,326.5,437.7,24.9,21.51,21.5,21.49,0.11,0.11,21.46,64.5,0,0,0,23.9,21.2,24.4,0,0,0,204,0.48,,
4.2158185,11:12:38 AM,0.1315,0.0795,35.47,34.87,35.01,22.55,47.89,47.72,47.84,16.12,19.97,36.67,326.5,437.7,24.9,21.51,21.5,21.49,0.11,0.11,21.46,64.4,0,0,0,23.9,21.2,24.4,0,0,0,204,0.48,,
4.3157629,11:12:38 AM,0.1315,0.0795,35.47,34.87,35.01,22.55,47.89,47.72,47.84,16.12,19.97,36.67,326.5,437.7,24.9,21.51,21.5,21.49,0.11,0.11,21.46,64.4,0,0,0,23.9,21.2,24.4,0,0,0,203.9,0.48,,
4.4157099,11:12:38 AM,0.1315,0.0795,35.47,34.87,35.01,22.55,47.91,47.93,47.94,16.12,19.97,36.67,326.5,437.7,24.9,21.51,21.5,21.49,0.11,0.11,21.44,64.4,0,0,0,23.9,21.2,24.4,0,0,0,203.9,0.48,,
4.5159367,11:12:39 AM,0.0685,0.0165,35.47,34.87,35.01,22.55,47.91,47.93,47.94,14.13,18.09,36.67,326.5,437.7,24.9,21.51,21.5,21.49,0.11,0.11,21.44,64.4,0,0,0,23.9,21.2,24.4,0,0,0,203.9,0.48,,
4.6158838,11:12:39 AM,0.1315,0.0795,35.47,34.87,35.01,22.55,47.91,47.93,47.94,14.13,18.09,36.67,326.4,437.4,25,21.51,21.5,21.49,0.11,0.11,21.44,64.4,0,0,0,23.9,21.2,24.4,0,0,0,203.9,0.48,,
4.7160745,11:12:39 AM,0.1315,0.0795,35.51,34.92,35.01,22.55,47.91,47.93,47.94,14.13,18.09,36.67,326.4,437.4,25,21.51,21.5,21.49,0.11,0.11,21.44,64.4,0,0,0,23.9,21.2,24.4,0,0,0,203.9,0.48,,
4.8150973,11:12:39 AM,0.1315,0.0795,35.51,34.92,35.01,22.55,47.91,47.93,47.94,14.13,18.09,36.67,326.4,437.4,25,21.51,21.5,21.49,0.11,0.11,21.44,64.4,0,0,0,23.9,21.1,24.5,0,0,0,203.9,0.48,,
4.9173136,11:12:39 AM,0.1315,0.0795,35.51,34.92,35.01,22.55,47.93,47.47,47.52,14.13,18.09,36.67,326.4,437.4,25,21.51,21.5,21.49,0.11,0.11,21.44,64.4,0,0,0,23.9,21.1,24.5,0,0,0,203.7,0.48,,
5.0172491,11:12:39 AM,0.0687,0.0167,35.51,34.92,35.01,22.55,47.93,47.47,47.52,14.13,18.09,36.66,326.4,437.4,25,21.51,21.5,21.49,0.11,0.11,21.44,64.4,0,0,0,23.9,21.1,24.5,0,0,0,203.7,0.48,,
5.1136129,11:12:39 AM,0.1315,0.0795,35.51,34.92,35.01,22.55,47.93,47.47,47.52,14.13,18.09,36.66,285.6,412.6,25,21.51,21.5,21.49,0.11,0.11,21.44,64.4,0,0,0,23.9,21.1,24.5,0,0,0,203.7,0.48,,
5.2179149,11:12:39 AM,0.1315,0.0795,35.51,34.92,35.01,22.55,47.93,47.47,47.52,14.13,18.09,36.66,285.6,412.6,25,21.51,21.5,21.49,0.11,0.11,21.44,64.4,0,0,0,24,21.3,24.3,0,0,0,203.7,0.48,,
5.3145979,11:12:39 AM,0.1315,0.0795,35.51,34.92,35.01,22.55,47.93,47.47,47.52,14.13,18.09,36.66,285.6,412.6,25,21.51,21.5,21.49,0.11,0.11,21.44,64.4,0,0,0,24,21.3,24.3,0,0,0,203.7,0.48,,
5.4136777,11:12:39 AM,0.1315,0.0795,35.51,34.92,35.01,22.55,47.93,47.47,47.52,14.13,18.09,36.66,285.6,412.6,25,21.51,21.5,21.49,0.11,0.11,21.44,64.4,0,0,0,24,21.3,24.3,0,0,0,202.7,0.48,,
5.5148696,11:12:40 AM,0.0691,0.0171,35.51,34.92,35.01,22.55,47.91,47.91,47.93,14.13,18.09,36.66,285.6,412.6,25,21.51,21.5,21.49,0.11,0.11,21.44,64.4,0,0,0,24,21.3,24.3,0,0,0,202.7,0.48,,
5.6178989,11:12:40 AM,0.1315,0.0795,35.51,34.92,35.01,22.55,47.91,47.91,47.93,14.13,18.09,36.66,285.6,412.6,25,21.51,21.5,21.49,0.11,0.11,21.44,64.4,0,0,0,23.9,21,24.5,0,0,0,202.7,0.48,,
5.718275,11:12:40 AM,0.1315,0.0795,35.51,34.92,35.01,22.55,47.91,47.91,47.93,14.13,18.09,36.66,285.3,396.1,25,21.51,21.5,21.49,0.11,0.11,21.44,64.4,0,0,0,23.9,21,24.5,0,0,0,202.7,0.48,,
5.813617,11:12:40 AM,0.1315,0.0795,35.51,34.92,35.01,22.55,47.91,47.91,47.93,14.13,18.09,36.66,285.3,396.1,25,21.51,21.5,21.49,0.11,0.11,21.44,64.4,0,0,0,23.9,21,24.5,0,0,0,202.7,0.48,,
5.9137792,11:12:40 AM,0.1315,0.0795,35.51,34.92,35.01,22.55,47.91,47.91,47.93,14.13,18.09,36.66,285.3,396.1,25,21.51,21.5,21.49,0.11,0.11,21.44,64.4,0,0,0,23.9,21.3,24.4,0,0,0,202.7,0.48,,
6.0175284,11:12:40 AM,0.069,0.017,35.51,34.92,35.01,22.55,47.88,47.54,47.71,14.13,18.09,36.66,285.3,396.1,25,21.51,21.5,21.49,0.11,0.11,21.44,64.4,0,0,0,23.9,21.3,24.4,0,0,0,202.8,0.48,,
6.1176529,11:12:40 AM,0.1315,0.0795,35.51,34.92,35.01,22.55,47.88,47.54,47.71,14.13,18.09,36.66,285.3,396.1,25,21.51,21.5,21.49,0.11,0.11,21.44,64.4,0,0,0,23.9,21.3,24.4,0,0,0,202.8,0.48,,
6.213714,11:12:40 AM,0.1315,0.0795,35.51,34.92,35.01,22.55,47.88,47.54,47.71,14.13,18.09,36.66,285.3,396.1,25,21.51,21.5,21.49,0.11,0.11,21.44,64.4,0,0,0,23.9,21.3,24.4,0,0,0,202.8,0.48,,
6.3165085,11:12:40 AM,0.1315,0.0795,35.51,34.92,35.01,22.55,47.88,47.54,47.71,14.13,18.09,36.66,285.3,395.5,25,21.51,21.5,21.49,0.11,0.11,21.47,64.4,0,0,0,23.9,21.1,24.2,0,0,0,202.8,0.48,,
6.4138373,11:12:40 AM,0.1315,0.0795,35.55,34.97,35.01,22.55,47.88,47.54,47.71,14.13,18.09,36.66,285.3,395.5,25,21.51,21.5,21.49,0.11,0.11,21.47,64.4,0,0,0,23.9,21.1,24.2,0,0,0,202.8,0.48,,
6.5145185,11:12:41 AM,0.0692,0.0172,35.55,34.97,35.01,22.55,47.88,47.54,47.71,14.13,18.09,36.66,285.3,395.5,25,21.51,21.5,21.49,0.11,0.11,21.47,64.4,0,0,0,23.9,21.1,24.2,0,0,0,202.8,0.47,,
6.6175183,11:12:41 AM,0.1315,0.0795,35.55,34.97,35.01,22.55,47.76,47.76,47.86,14.13,18.09,36.66,285.3,395.5,25,21.51,21.5,21.49,0.11,0.11,21.47,64.4,0,0,0,23.9,21.1,24.2,0,0,0,201.3,0.47,,
6.7150431,11:12:41 AM,0.1315,0.0795,35.55,34.97,35.01,22.55,47.76,47.76,47.86,12.07,16.14,36.7,285.3,395.5,25,21.51,21.5,21.49,0.11,0.11,21.47,64.4,0,0,0,23.9,21.2,24.3,0,0,0,201.3,0.47,,
6.815124,11:12:41 AM,0.1315,0.0795,35.55,34.97,35.01,22.55,47.76,47.76,47.86,12.07,16.14,36.7,260.4,370,25.2,21.51,21.5,21.49,0.11,0.11,21.47,64.4,0,0,0,23.9,21.2,24.3,0,0,0,201.3,0.47,,
6.9138463,11:12:41 AM,0.1315,0.0795,35.55,34.97,35.01,22.55,47.76,47.76,47.86,12.07,16.14,36.7,260.4,370,25.2,21.51,21.5,21.49,0.11,0.11,21.47,64.4,0,0,0,23.9,21.2,24.3,0,0,0,201.3,0.47,,
7.0178908,11:12:41 AM,0.0698,0.0178,35.55,34.97,35.01,22.55,47.76,47.76,47.86,12.07,16.14,36.7,260.4,370,25.2,21.51,21.5,21.48,0.11,0.11,21.47,64.4,0,0,0,23.9,21.2,24.3,0,0,0,201.3,0.47,,
7.1177049,11:12:41 AM,0.1315,0.0795,35.55,34.97,35.01,22.55,47.93,47.93,47.94,12.07,16.14,36.7,260.4,370,25.2,21.51,21.5,21.48,0.11,0.11,21.47,64.4,0,0,0,23.9,21.3,24.2,0,0,0,202,0.47,,
7.213805,11:12:41 AM,0.1315,0.0795,35.55,34.97,35.01,22.55,47.93,47.93,47.94,12.07,16.14,36.7,260.4,370,25.2,21.51,21.5,21.48,0.11,0.11,21.47,64.4,0,0,0,23.9,21.3,24.2,0,0,0,202,0.47,,
7.3136157,11:12:41 AM,0.1315,0.0795,35.55,34.97,35.01,22.55,47.93,47.93,47.94,12.07,16.14,36.7,260.4,370,25.2,21.51,21.5,21.48,0.11,0.11,21.47,64.4,0,0,0,23.9,21.3,24.2,0,0,0,202,0.47,,
7.4183668,11:12:41 AM,0.1315,0.0795,35.55,34.97,35.01,22.55,47.93,47.93,47.94,12.07,16.14,36.7,243.9,353,25.2,21.51,21.5,21.48,0.11,0.11,21.47,64.4,0,0,0,23.9,21.3,24.2,0,0,0,202,0.47,,
7.5145967,11:12:42 AM,0.0695,0.0175,35.55,34.97,35.01,22.55,47.93,47.93,47.94,12.07,16.14,36.7,243.9,353,25.2,21.51,21.5,21.48,0.11,0.11,21.47,64.4,0,0,0,23.9,21.2,24.2,0,0,0,202,0.47,,
7.6179581,11:12:42 AM,0.1315,0.0795,35.55,34.97,35.01,22.55,47.93,47.93,47.94,12.07,16.14,36.7,243.9,353,25.2,21.51,21.5,21.48,0.11,0.11,21.47,64.4,0,0,0,23.9,21.2,24.2,0,0,0,202,0.47,,
7.7183045,11:12:42 AM,0.1315,0.0795,35.55,34.97,35.01,22.55,47.79,47.76,47.86,12.07,16.14,36.7,243.9,353,25.2,21.51,21.5,21.48,0.11,0.11,21.47,64.4,0,0,0,23.9,21.2,24.2,0,0,0,200.9,0.47,,
7.8138271,11:12:42 AM,0.1315,0.0795,35.55,34.97,35.01,22.55,47.79,47.76,47.86,12.07,16.14,36.7,243.9,353,25.2,21.51,21.5,21.48,0.11,0.11,21.47,64.4,0,0,0,23.9,21.2,24.2,0,0,0,200.9,0.47,,
7.9149049,11:12:42 AM,0.1315,0.0795,35.55,34.97,35.01,22.55,47.79,47.76,47.86,12.07,16.14,36.7,244.2,353.5,25.3,21.51,21.5,21.48,0.11,0.11,21.47,64.4,0,0,0,23.9,21.2,24.3,0,0,0,200.9,0.47,,
8.0176649,11:12:42 AM,0.0699,0.0179,35.55,34.97,35.01,22.55,47.79,47.76,47.86,12.07,16.14,36.7,244.2,353.5,25.3,21.51,21.5,21.48,0.11,0.11,21.47,64.4,0,0,0,23.9,21.2,24.3,0,0,0,200.9,0.47,,
8.1176755,11:12:42 AM,0.1315,0.0795,35.55,34.97,35.01,22.55,47.79,47.76,47.86,12.07,16.14,36.7,244.2,353.5,25.3,21.51,21.5,21.48,0.11,0.11,21.47,64.4,0,0,0,23.9,21.2,24.3,0,0,0,200.9,0.47,,
8.2137721,11:12:42 AM,0.1315,0.0795,35.55,34.97,35.01,22.55,47.79,47.76,47.86,12.07,16.14,36.7,244.2,353.5,25.3,21.51,21.5,21.48,0.11,0.11,21.47,64.4,0,0,0,23.9,21.1,24.4,0,0,0,200,0.47,,
8.3173144,11:12:42 AM,0.1315,0.0795,35.55,34.97,35.01,22.55,47.91,47.89,47.84,12.07,16.14,36.7,244.2,353.5,25.3,21.51,21.5,21.48,0.11,0.11,21.46,64.4,0,0,0,23.9,21.1,24.4,0,0,0,200,0.47,,
8.4136299,11:12:42 AM,0.1315,0.0795,35.55,34.97,35.01,22.55,47.91,47.89,47.84,9.97,16.14,36.7,244.2,353.5,25.3,21.51,21.5,21.48,0.11,0.11,21.46,64.4,0,0,0,23.9,21.1,24.4,0,0,0,200,0.47,,
8.5152177,11:12:43 AM,0.0702,0.0182,35.55,34.97,35.01,22.55,47.91,47.89,47.84,9.97,16.14,36.7,244.3,354.2,25.3,21.51,21.5,21.48,0.11,0.11,21.46,64.4,0,0,0,23.9,21.1,24.4,0,0,0,200,0.47,,
8.6173351,11:12:43 AM,0.1315,0.0795,35.6,35.02,35.01,22.55,47.91,47.89,47.84,9.97,16.14,36.7,244.3,354.2,25.3,21.51,21.5,21.48,0.11,0.11,21.46,64.4,0,0,0,23.9,21.3,24.2,0,0,0,200,0.47,,
8.7138562,11:12:43 AM,0.1315,0.0795,35.6,35.02,35.01,22.55,47.91,47.89,47.84,9.97,16.14,36.7,244.3,354.2,25.3,21.51,21.5,21.48,0.11,0.11,21.46,64.4,0,0,0,23.9,21.3,24.2,0,0,0,200,0.47,,
8.8183901,11:12:43 AM,0.1315,0.0795,35.6,35.02,35.01,22.55,47.72,47.52,47.35,9.97,16.14,36.7,244.3,354.2,25.3,21.51,21.5,21.48,0.11,0.11,21.46,64.4,0,0,0,23.9,21.3,24.2,0,0,0,199.6,0.47,,
8.9179127,11:12:43 AM,0.1315,0.0795,35.6,35.02,35.01,22.55,47.72,47.52,47.35,9.97,14.2,36.68,244.3,354.2,25.3,21.51,21.5,21.48,0.11,0.11,21.46,64.4,0,0,0,23.9,21.3,24.2,0,0,0,199.6,0.47,,
9.0155782,11:12:43 AM,0.0706,0.0186,35.6,35.02,35.01,22.55,47.72,47.52,47.35,9.97,14.2,36.68,244.3,354.2,25.3,21.51,21.5,21.48,0.11,0.11,21.46,64.4,0,0,0,23.9,21.1,24.5,0,0,0,199.6,0.47,,
9.1177621,11:12:43 AM,0.1315,0.0795,35.6,35.02,35.01,22.55,47.72,47.52,47.35,9.97,14.2,36.68,218.7,329.4,25.2,21.51,21.5,21.48,0.11,0.11,21.46,64.4,0,0,0,23.9,21.1,24.5,0,0,0,199.6,0.47,,
9.2138584,11:12:43 AM,0.1315,0.0795,35.6,35.02,35.01,22.55,47.72,47.52,47.35,9.97,14.2,36.68,218.7,329.4,25.2,21.51,21.5,21.48,0.11,0.11,21.46,64.4,0,0,0,23.9,21.1,24.5,0,0,0,199.6,0.47,,
