,,Test Plate,Test Plate,Test Plate,Guard Ring,Lower Guard,Backside Cooling,Test Plate,Guard Ring,Lower Guard,Test Plate,Guard Ring,Lower Guard,Test Plate,Guard Ring,Lower Guard,Chamber,Chamber,Chamber,Chamber,Chamber,Chamber,Chamber,Chamber,Chamber,Chamber,Chamber,Chamber,Chamber,Test Plate,Guard Ring,Backside Cooling,Test Plate,Test Plate,,
Time,Clock,dRCT,dRCF,Average Surface Temp,Average Surface Temp,Average Surface Temp,Average Surface Temp,Heater Voltage,Heater Voltage,Heater Voltage,Heater % On,Heater % On,Heater % On,Heat Flux Generated,Heat Flux Generated,Heat Flux Generated,Amb Temp,Ambient Temp 1,Ambient Temp 2,Air Velocity,Raw Air Velocity,Chamber Temp,Amb RH,Heater % Out,Steam % Out,Fan % Output,Board Temp,Heater TC (Overtemp),Boiler TC (Overtemp),Flow Setpoint,Flow Setpoint,Cooler % Output,Heat Flux Measured,DHS Sensor Delta Temperature,EventText,SystemEventText
Seconds,,degC.m2/W,degC.m2/W,degC,degC,degC,degC,V,V,V,%,%,%,W/m2,W/m2,W/m2,degC,degC,degC,m/sec,m/sec,degC,%RH,%,%,%,degC,degC,degC,ml/(hr.m2),ml/(hr.m2),%,W/m2,degC,,
81.2833981,11:55:31 AM,0.1074,0.0554,36.59,35.74,35.02,22.35,47.91,47.89,47.93,0,1.34,37.5,0,29.5,25.8,21.57,21.59,21.6,0.11,0.11,21.53,62.2,0,0,0,23.8,21.6,23.9,0,0,0,138.9,0.33,,
81.3833549,11:55:31 AM,0.1082,0.0562,36.59,35.74,35.02,22.35,47.91,47.89,47.93,0,1.34,37.5,0,29.5,25.8,21.57,21.59,21.6,0.11,0.11,21.53,62.2,0,0,0,23.8,21.6,23.9,0,0,0,138.9,0.33,,
81.482711,11:55:31 AM,0.1082,0.0562,36.59,35.74,35.02,22.35,47.91,47.89,47.93,0,1.34,37.5,0,29.5,25.8,21.57,21.59,21.6,0.11,0.11,21.53,62.2,0,0,0,23.8,21.6,23.9,0,0,0,138.9,0.33,,
81.5831588,11:55:31 AM,0.1082,0.0562,36.59,35.74,35.02,22.35,47.77,47.74,47.88,0,1.34,37.5,0,29.5,25.8,21.57,21.59,21.6,0.11,0.11,21.53,62.2,0,0,0,23.8,21.6,23.6,0,0,0,138.9,0.33,,
81.6821631,11:55:31 AM,0.1082,0.0562,36.59,35.74,35.02,22.35,47.77,47.74,47.88,0,1.34,37.5,0,29.5,25.8,21.59,21.59,21.6,0.11,0.11,21.53,62.2,0,0,0,23.8,21.6,23.6,0,0,0,138.9,0.33,,
81.7815984,11:55:32 AM,0.1082,0.0562,36.59,35.74,35.02,22.35,47.77,47.74,47.88,0,1.55,37.46,0,29.5,25.8,21.59,21.59,21.6,0.11,0.11,21.53,62.2,0,0,0,23.8,21.6,23.6,0,0,0,138.9,0.33,,
81.8832244,11:55:32 AM,0.1081,0.0561,36.59,35.74,35.02,22.35,47.77,47.74,47.88,0,1.55,37.46,0,29.5,25.8,21.59,21.59,21.6,0.11,0.11,21.53,62.2,0,0,0,23.8,21.5,24,0,0,0,138.9,0.33,,
81.9834054,11:55:32 AM,0.1081,0.0561,36.59,35.74,35.02,22.35,47.77,47.74,47.88,0,1.55,37.46,0,29.5,25.8,21.59,21.59,21.6,0.11,0.11,21.52,62.2,0,0,0,23.8,21.5,24,0,0,0,138.9,0.33,,
82.0803454,11:55:32 AM,0.1081,0.0561,36.59,35.74,35.02,22.35,47.77,47.74,47.88,0,1.55,37.46,0,34.2,25.8,21.59,21.59,21.6,0.12,0.11,21.52,62.1,0,0,0,23.8,21.5,24,0,0,0,138.9,0.33,,
82.179658,11:55:32 AM,0.1081,0.0561,36.59,35.74,35.02,22.35,47.77,47.74,47.88,0,1.55,37.46,0,34.2,25.8,21.59,21.59,21.6,0.12,0.11,21.52,62.1,0,0,0,23.8,21.5,24,0,0,0,138.9,0.33,,
82.2798293,11:55:32 AM,0.1081,0.0561,36.59,35.74,35.02,22.35,47.77,47.74,47.88,0,1.55,37.46,0,34.2,25.8,21.59,21.59,21.6,0.12,0.12,21.52,62.1,0,0,0,23.8,21.7,24,0,0,0,138.9,0.33,,
82.3829143,11:55:32 AM,0.1081,0.0561,36.59,35.74,35.02,22.35,47.77,47.74,47.88,0,1.55,37.46,0,34.2,25.8,21.59,21.59,21.6,0.12,0.12,21.52,62.1,0,0,0,23.8,21.7,24,0,0,0,138.9,0.33,,
82.4804688,11:55:32 AM,0.1081,0.0561,36.59,35.74,35.02,22.35,47.77,47.74,47.88,0,1.55,37.46,0,34.2,25.8,21.59,21.59,21.6,0.12,0.12,21.52,62.1,0,0,0,23.8,21.7,24,0,0,0,138.9,0.33,,
82.5823556,11:55:32 AM,0.1081,0.0561,36.59,35.74,35.02,22.35,47.77,47.74,47.88,0,1.55,37.46,0,34.2,25.8,21.59,21.59,21.6,0.12,0.12,21.52,62.1,0,0,0,23.8,21.7,24,0,0,0,138.4,0.32,,
82.6826243,11:55:32 AM,0.1081,0.0561,36.59,35.74,35.02,22.35,47.77,47.74,47.88,0,1.55,37.46,0,34.2,25.8,21.59,21.59,21.6,0.12,0.12,21.52,62.1,0,0,0,23.8,21.6,23.6,0,0,0,138.4,0.32,,
82.782572,11:55:33 AM,0.1081,0.0561,36.59,35.74,35.02,22.35,47.77,47.74,47.88,0,1.55,37.46,0,34.2,25.8,21.59,21.59,21.6,0.12,0.12,21.52,62.1,0,0,0,23.8,21.6,23.6,0,0,0,138.4,0.32,,
82.8825212,11:55:33 AM,0.1084,0.0564,36.59,35.74,35.02,22.35,47.77,47.74,47.88,0,1.55,37.46,0,34.2,25.8,21.59,21.59,21.6,0.12,0.12,21.52,62.1,0,0,0,23.8,21.6,23.6,0,0,0,138.4,0.32,,
82.9805286,11:55:33 AM,0.1084,0.0564,36.59,35.74,35.02,22.35,47.93,47.93,47.94,0,1.55,37.46,0,34.2,25.8,21.59,21.59,21.6,0.12,0.12,21.52,62.1,0,0,0,23.8,21.6,23.6,0,0,0,138.4,0.32,,
83.0796813,11:55:33 AM,0.1084,0.0564,36.59,35.74,35.02,22.35,47.93,47.93,47.94,0,1.55,37.46,0,34.2,25.8,21.59,21.59,21.6,0.12,0.12,21.52,62.1,0,0,0,23.8,21.6,23.7,0,0,0,138.4,0.32,,
83.1824169,11:55:33 AM,0.1084,0.0564,36.59,35.74,35.02,22.35,47.93,47.93,47.94,0,1.81,37.46,0,34.2,25.8,21.59,21.59,21.6,0.12,0.12,21.52,62.1,0,0,0,23.8,21.6,23.7,0,0,0,138.4,0.32,,
83.2799188,11:55:33 AM,0.1084,0.0564,36.59,35.74,35.02,22.35,47.93,47.93,47.94,0,1.81,37.46,0,34.2,25.8,21.59,21.59,21.6,0.12,0.12,21.52,62.1,0,0,0,23.8,21.6,23.7,0,0,0,138.4,0.32,,
83.3841928,11:55:33 AM,0.1084,0.0564,36.59,35.74,35.02,22.35,47.93,47.93,47.94,0,1.81,37.46,0,34.2,25.8,21.59,21.6,21.6,0.12,0.12,21.52,62.1,0,0,0,23.8,21.6,23.7,0,0,0,138.4,0.32,,
83.4802349,11:55:33 AM,0.1084,0.0564,36.59,35.74,35.02,22.35,47.93,47.93,47.94,0,1.81,37.46,0,37.6,25.8,21.59,21.6,21.6,0.12,0.12,21.52,62.1,0,0,0,23.8,21.6,24,0,0,0,138.4,0.32,,
83.5811362,11:55:33 AM,0.1084,0.0564,36.59,35.74,35.02,22.35,47.93,47.93,47.94,0,1.81,37.46,0,37.6,25.8,21.59,21.6,21.6,0.12,0.12,21.52,62.1,0,0,0,23.8,21.6,24,0,0,0,138.4,0.32,,
83.6806375,11:55:33 AM,0.1084,0.0564,36.59,35.74,35.02,22.35,47.93,47.93,47.94,0,1.81,37.46,0,37.6,25.8,21.59,21.6,21.6,0.12,0.12,21.52,62.1,0,0,0,23.8,21.6,24,0,0,0,138.4,0.32,,
83.7799232,11:55:34 AM,0.1084,0.0564,36.58,35.72,35.02,22.35,47.93,47.93,47.94,0,1.81,37.46,0,37.6,25.8,21.59,21.6,21.61,0.12,0.12,21.52,62.1,0,0,0,23.8,21.7,24,0,0,0,138.4,0.32,,
83.8799088,11:55:34 AM,0.1084,0.0564,36.58,35.72,35.02,22.35,47.93,47.93,47.94,0,1.81,37.46,0,37.6,25.8,21.59,21.6,21.61,0.12,0.12,21.55,62.1,0,0,0,23.7,21.7,24,0,0,0,138.4,0.32,,
83.9819774,11:55:34 AM,0.1084,0.0564,36.58,35.72,35.02,22.35,47.93,47.93,47.94,0,1.81,37.46,0,37.6,25.8,21.59,21.6,21.61,0.12,0.12,21.55,62.2,0,0,0,23.7,21.7,24,0,0,0,137.8,0.32,,
84.0829337,11:55:34 AM,0.1084,0.0564,36.58,35.72,35.02,22.35,47.93,47.93,47.94,0,1.81,37.46,0,37.6,25.8,21.59,21.6,21.61,0.12,0.12,21.55,62.2,0,0,0,23.7,21.7,24,0,0,0,137.8,0.32,,
84.1840837,11:55:34 AM,0.1084,0.0564,36.58,35.72,35.02,22.35,47.93,47.93,47.94,0,1.81,37.46,0,37.6,25.8,21.59,21.6,21.61,0.12,0.12,21.55,62.2,0,0,0,23.7,21.6,23.8,0,0,0,137.8,0.32,,
84.2833067,11:55:34 AM,0.1084,0.0564,36.58,35.72,35.02,22.35,47.93,47.93,47.94,0,1.81,37.46,0,37.6,25.8,21.59,21.6,21.61,0.12,0.12,21.55,62.2,0,0,0,23.8,21.6,23.8,0,0,0,137.8,0.32,,
84.3815908,11:55:34 AM,0.1088,0.0568,36.58,35.72,35.02,22.35,47.89,47.91,47.93,0,1.81,37.46,0,37.6,25.8,21.59,21.6,21.61,0.12,0.12,21.55,62.2,0,0,0,23.8,21.6,23.8,0,0,0,137.8,0.32,,
84.4832197,11:55:34 AM,0.1088,0.0568,36.58,35.72,35.02,22.35,47.89,47.91,47.93,0,1.81,37.46,0,37.6,25.8,21.59,21.6,21.61,0.12,0.12,21.55,62.2,0,0,0,23.8,21.6,23.8,0,0,0,137.8,0.32,,
84.5814582,11:55:34 AM,0.1088,0.0568,36.58,35.72,35.02,22.35,47.89,47.91,47.93,0,1.81,37.43,0,37.6,25.8,21.59,21.6,21.61,0.12,0.12,21.55,62.2,0,0,0,23.7,21.7,23.8,0,0,0,137.8,0.32,,
84.6797102,11:55:34 AM,0.1088,0.0568,36.58,35.72,35.02,22.35,47.89,47.91,47.93,0,1.81,37.43,0,37.6,25.8,21.59,21.6,21.61,0.12,0.12,21.55,62.2,0,0,0,23.7,21.7,23.8,0,0,0,137.8,0.32,,
84.7797167,11:55:35 AM,0.1088,0.0568,36.58,35.72,35.02,22.35,47.89,47.91,47.93,0,1.81,37.43,0,37.6,25.8,21.59,21.6,21.61,0.12,0.12,21.55,62.2,0,0,0,23.7,21.7,23.8,0,0,0,137.8,0.32,,
84.8800271,11:55:35 AM,0.1088,0.0568,36.58,35.72,35.02,22.35,47.89,47.91,47.93,0,1.81,37.43,0,39.9,25.8,21.59,21.6,21.61,0.12,0.12,21.55,62.2,0,0,0,23.7,21.7,23.8,0,0,0,137.8,0.32,,
84.9822011,11:55:35 AM,0.1088,0.0568,36.58,35.72,35.02,22.35,47.89,47.91,47.93,0,1.81,37.43,0,39.9,25.8,21.59,21.6,21.61,0.12,0.12,21.55,62.2,0,0,0,23.8,21.6,24.1,0,0,0,137.8,0.32,,
85.0843176,11:55:35 AM,0.1088,0.0568,36.58,35.72,35.02,22.35,47.89,47.91,47.93,0,1.81,37.43,0,39.9,25.8,21.59,21.6,21.61,0.12,0.12,21.55,62.2,0,0,0,23.8,21.6,24.1,0,0,0,137.8,0.32,,
85.1798202,11:55:35 AM,0.1088,0.0568,36.57,35.7,35.02,22.35,47.89,47.91,47.93,0,1.81,37.43,0,39.9,25.8,21.59,21.6,21.61,0.12,0.12,21.55,62.2,0,0,0,23.8,21.6,24.1,0,0,0,137.8,0.32,,
85.2820591,11:55:35 AM,0.1088,0.0568,36.57,35.7,35.02,22.35,47.89,47.91,47.93,0,1.81,37.43,0,39.9,25.8,21.59,21.6,21.61,0.12,0.12,21.55,62.2,0,0,0,23.8,21.6,24.1,0,0,0,137.8,0.32,,
85.3802347,11:55:35 AM,0.1087,0.0567,36.57,35.7,35.02,22.35,47.89,47.91,47.93,0,1.81,37.43,0,39.9,25.8,21.59,21.6,21.61,0.12,0.12,21.55,62.2,0,0,0,23.8,21.6,23.7,0,0,0,137.8,0.32,,
85.479729,11:55:35 AM,0.1087,0.0567,36.57,35.7,35.02,22.35,47.89,47.91,47.93,0,1.81,37.43,0,39.9,25.8,21.59,21.6,21.61,0.12,0.12,21.55,62.2,0,0,0,23.8,21.6,23.7,0,0,0,137.2,0.32,,
85.5815116,11:55:35 AM,0.1087,0.0567,36.57,35.7,35.02,22.35,47.89,47.91,47.93,0,1.81,37.43,0,39.9,25.8,21.59,21.6,21.61,0.12,0.12,21.55,62.2,0,0,0,23.8,21.6,23.7,0,0,0,137.2,0.32,,
85.6804453,11:55:35 AM,0.1087,0.0567,36.57,35.7,35.02,22.35,47.89,47.91,47.93,0,1.81,37.43,0,39.9,25.8,21.59,21.6,21.61,0.12,0.12,21.55,62.2,0,0,0,23.8,21.6,23.7,0,0,0,137.2,0.32,,
85.7847895,11:55:36 AM,0.1087,0.0567,36.57,35.7,35.02,22.35,47.77,47.76,47.88,0,1.81,37.43,0,39.9,25.8,21.59,21.6,21.61,0.12,0.12,21.54,62.2,0,0,0,23.8,21.6,24.1,0,0,0,137.2,0.32,,
85.8841518,11:55:36 AM,0.1092,0.0572,36.57,35.7,35.02,22.35,47.77,47.76,47.88,0,1.81,37.43,0,39.9,25.8,21.59,21.6,21.61,0.12,0.12,21.54,62.2,0,0,0,23.8,21.6,24.1,0,0,0,137.2,0.32,,
85.9801755,11:55:36 AM,0.1092,0.0572,36.57,35.7,35.02,22.35,47.77,47.76,47.88,0,2.12,37.43,0,39.9,25.8,21.59,21.6,21.61,0.12,0.12,21.54,62.2,0,0,0,23.8,21.6,24.1,0,0,0,137.2,0.32,,
86.0842166,11:55:36 AM,0.1092,0.0572,36.57,35.7,35.02,22.35,47.77,47.76,47.88,0,2.12,37.43,0,39.9,25.8,21.59,21.6,21.61,0.12,0.12,21.54,62.2,0,0,0,23.8,21.6,24.1,0,0,0,137.2,0.32,,
86.1798073,11:55:36 AM,0.1092,0.0572,36.57,35.7,35.02,22.35,47.77,47.76,47.88,0,2.12,37.43,0,39.9,25.8,21.59,21.6,21.61,0.12,0.12,21.54,62.2,0,0,0,23.8,21.6,23.7,0,0,0,137.2,0.32,,
86.2835595,11:55:36 AM,0.1092,0.0572,36.57,35.7,35.02,22.35,47.77,47.76,47.88,0,2.12,37.43,0,39.9,25.8,21.59,21.6,21.61,0.12,0.12,21.54,62.2,0,0,0,23.8,21.6,23.7,0,0,0,137.2,0.32,,
86.3799504,11:55:36 AM,0.1092,0.0572,36.57,35.7,35.02,22.35,47.77,47.76,47.88,0,2.12,37.43,0,46.6,25.7,21.59,21.6,21.61,0.12,0.12,21.54,62.2,0,0,0,23.8,21.6,23.7,0,0,0,137.2,0.32,,
86.4810964,11:55:36 AM,0.1092,0.0572,36.57,35.7,35.02,22.35,47.77,47.76,47.88,0,2.12,37.43,0,46.6,25.7,21.59,21.6,21.61,0.12,0.12,21.54,62.2,0,0,0,23.8,21.6,23.9,0,0,0,137.2,0.32,,
86.5814183,11:55:36 AM,0.1092,0.0572,36.56,35.7,35.02,22.35,47.77,47.76,47.88,0,2.12,37.43,0,46.6,25.7,21.59,21.6,21.61,0.12,0.12,21.54,62.2,0,0,0,23.8,21.6,23.9,0,0,0,137.2,0.32,,
86.6797519,11:55:36 AM,0.1092,0.0572,36.56,35.7,35.02,22.35,47.77,47.76,47.88,0,2.12,37.43,0,46.6,25.7,21.59,21.6,21.61,0.12,0.12,21.54,62.2,0,0,0,23.8,21.6,23.9,0,0,0,137.2,0.32,,
86.7799078,11:55:37 AM,0.1092,0.0572,36.56,35.7,35.02,22.35,47.77,47.76,47.88,0,2.12,37.43,0,46.6,25.7,21.59,21.6,21.61,0.12,0.12,21.54,62.2,0,0,0,23.8,21.6,23.9,0,0,0,137.2,0.32,,
86.8802702,11:55:37 AM,0.1095,0.0575,36.56,35.7,35.02,22.35,47.77,47.76,47.88,0,2.12,37.43,0,46.6,25.7,21.59,21.6,21.61,0.12,0.12,21.54,62.2,0,0,0,23.8,21.5,24,0,0,0,136.7,0.32,,
86.9843655,11:55:37 AM,0.1095,0.0575,36.56,35.7,35.02,22.35,47.77,47.76,47.88,0,2.12,37.43,0,46.6,25.7,21.59,21.6,21.61,0.12,0.12,21.54,62.2,0,0,0,23.8,21.5,24,0,0,0,136.7,0.32,,
87.0826371,11:55:37 AM,0.1095,0.0575,36.56,35.7,35.02,22.35,47.77,47.76,47.88,0,2.12,37.43,0,46.6,25.7,21.59,21.6,21.61,0.12,0.12,21.54,62.2,0,0,0,23.8,21.5,24,0,0,0,136.7,0.32,,
87.1802687,11:55:37 AM,0.1095,0.0575,36.56,35.7,35.02,22.35,47.77,47.76,47.88,0,2.12,37.43,0,46.6,25.7,21.59,21.61,21.61,0.12,0.12,21.54,62.2,0,0,0,23.8,21.5,24,0,0,0,136.7,0.32,,
87.2844996,11:55:37 AM,0.1095,0.0575,36.56,35.7,35.02,22.35,47.91,47.91,47.93,0,2.12,37.43,0,46.6,25.7,21.59,21.61,21.61,0.12,0.12,21.54,62.2,0,0,0,23.8,21.6,24,0,0,0,136.7,0.32,,
87.3822254,11:55:37 AM,0.1095,0.0575,36.56,35.7,35.02,22.35,47.91,47.91,47.93,0,2.12,37.43,0,46.6,25.7,21.59,21.61,21.61,0.12,0.12,21.54,62.2,0,0,0,23.8,21.6,24,0,0,0,136.7,0.32,,
87.4838233,11:55:37 AM,0.1095,0.0575,36.56,35.7,35.02,22.35,47.91,47.91,47.93,0,2.34,37.41,0,46.6,25.7,21.59,21.61,21.61,0.12,0.12,21.54,62.2,0,0,0,23.8,21.6,24,0,0,0,136.7,0.32,,
87.5799111,11:55:37 AM,0.1095,0.0575,36.56,35.7,35.02,22.35,47.91,47.91,47.93,0,2.34,37.41,0,46.6,25.7,21.59,21.61,21.62,0.12,0.12,21.54,62.2,0,0,0,23.8,21.6,24,0,0,0,136.7,0.32,,
87.6841099,11:55:37 AM,0.1095,0.0575,36.56,35.7,35.02,22.35,47.91,47.91,47.93,0,2.34,37.41,0,46.6,25.7,21.59,21.61,21.62,0.12,0.12,21.55,62.2,0,0,0,23.8,21.6,24,0,0,0,136.7,0.32,,
87.7811342,11:55:38 AM,0.1095,0.0575,36.56,35.7,35.02,22.35,47.91,47.91,47.93,0,2.34,37.41,0,51.5,25.7,21.59,21.61,21.62,0.12,0.12,21.55,62.2,0,0,0,23.8,21.6,24,0,0,0,136.7,0.32,,
87.8810699,11:55:38 AM,0.1095,0.0575,36.56,35.7,35.02,22.35,47.91,47.91,47.93,0,2.34,37.41,0,51.5,25.7,21.59,21.61,21.62,0.12,0.12,21.55,62.2,0,0,0,23.8,21.6,24,0,0,0,136.7,0.32,,
87.9827474,11:55:38 AM,0.1095,0.0575,36.56,35.68,35.02,22.35,47.91,47.91,47.93,0,2.34,37.41,0,51.5,25.7,21.59,21.61,21.62,0.12,0.12,21.55,62.2,0,0,0,23.8,21.5,24,0,0,0,136.7,0.32,,
88.0841747,11:55:38 AM,0.1095,0.0575,36.56,35.68,35.02,22.35,47.91,47.91,47.93,0,2.34,37.41,0,51.5,25.7,21.59,21.61,21.62,0.12,0.12,21.55,62.2,0,0,0,23.8,21.5,23.8,0,0,0,136.7,0.32,,
88.1797852,11:55:38 AM,0.1095,0.0575,36.56,35.68,35.02,22.35,47.91,47.91,47.93,0,2.34,37.41,0,51.5,25.7,21.59,21.61,21.62,0.12,0.12,21.55,62.2,0,0,0,23.8,21.5,23.8,0,0,0,136.7,0.32,,
88.2807641,11:55:38 AM,0.1095,0.0575,36.56,35.68,35.02,22.35,47.91,47.91,47.93,0,2.34,37.41,0,51.5,25.7,21.59,21.61,21.62,0.12,0.12,21.55,62.2,0,0,0,23.8,21.5,23.8,0,0,0,136.2,0.32,,
88.3842839,11:55:38 AM,0.11,0.058,36.56,35.68,35.02,22.35,47.91,47.91,47.93,0,2.34,37.41,0,51.5,25.7,21.59,21.61,21.62,0.12,0.12,21.55,62.2,0,0,0,23.8,21.7,23.8,0,0,0,136.2,0.32,,
88.4797892,11:55:38 AM,0.11,0.058,36.56,35.68,35.02,22.35,47.91,47.91,47.93,0,2.34,37.41,0,51.5,25.7,21.59,21.61,21.62,0.12,0.12,21.55,62.2,0,0,0,23.8,21.7,23.8,0,0,0,136.2,0.32,,
88.5797924,11:55:38 AM,0.11,0.058,36.56,35.68,35.02,22.35,47.91,47.91,47.93,0,2.34,37.41,0,51.5,25.7,21.59,21.61,21.62,0.12,0.12,21.55,62.2,0,0,0,23.8,21.7,23.8,0,0,0,136.2,0.32,,
88.6797948,11:55:38 AM,0.11,0.058,36.56,35.68,35.02,22.35,47.89,47.72,47.84,0,2.34,37.41,0,51.5,25.7,21.59,21.61,21.62,0.12,0.12,21.55,62.2,0,0,0,23.8,21.7,23.8,0,0,0,136.2,0.32,,
88.7828374,11:55:39 AM,0.11,0.058,36.56,35.68,35.02,22.35,47.89,47.72,47.84,0,2.34,37.41,0,51.5,25.7,21.59,21.61,21.62,0.12,0.12,21.55,62.2,0,0,0,23.8,21.6,24,0,0,0,136.2,0.32,,
88.8810979,11:55:39 AM,0.11,0.058,36.56,35.68,35.02,22.35,47.89,47.72,47.84,0,2.69,37.41,0,51.5,25.7,21.59,21.61,21.62,0.12,0.12,21.55,62.2,0,0,0,23.8,21.6,24,0,0,0,136.2,0.32,,
88.9847213,11:55:39 AM,0.11,0.058,36.56,35.68,35.02,22.35,47.89,47.72,47.84,0,2.69,37.41,0,51.5,25.7,21.59,21.61,21.62,0.12,0.12,21.55,62.2,0,0,0,23.8,21.6,24,0,0,0,136.2,0.32,,
89.0845281,11:55:39 AM,0.11,0.058,36.56,35.68,35.02,22.35,47.89,47.72,47.84,0,2.69,37.41,0,51.5,25.7,21.59,21.61,21.62,0.12,0.12,21.55,62.2,0,0,0,23.8,21.6,24,0,0,0,136.2,0.32,,
89.1843997,11:55:39 AM,0.11,0.058,36.56,35.68,35.02,22.35,47.89,47.72,47.84,0,2.69,37.41,0,56.5,25.7,21.59,21.61,21.62,0.12,0.12,21.55,62.2,0,0,0,23.8,21.6,23.8,0,0,0,136.2,0.32,,
89.2819466,11:55:39 AM,0.11,0.058,36.56,35.68,35.02,22.35,47.89,47.72,47.84,0,2.69,37.41,0,56.5,25.7,21.59,21.61,21.62,0.12,0.12,21.55,62.2,0,0,0,23.8,21.6,23.8,0,0,0,136.2,0.32,,
89.3814347,11:55:39 AM,0.1098,0.0578,36.56,35.68,35.02,22.35,47.89,47.72,47.84,0,2.69,37.41,0,56.5,25.7,21.61,21.61,21.62,0.12,0.12,21.55,62.2,0,0,0,23.8,21.6,23.8,0,0,0,136.2,0.32,,
89.4824934,11:55:39 AM,0.1098,0.0578,36.55,35.66,35.02,22.35,47.89,47.72,47.84,0,2.69,37.41,0,56.5,25.7,21.61,21.61,21.62,0.12,0.12,21.55,62.2,0,0,0,23.8,21.6,23.8,0,0,0,136.2,0.32,,
89.582335,11:55:39 AM,0.1098,0.0578,36.55,35.66,35.02,22.35,47.89,47.72,47.84,0,2.69,37.41,0,56.5,25.7,21.61,21.61,21.62,0.12,0.12,21.55,62.2,0,0,0,23.8,21.6,23.9,0,0,0,136.2,0.32,,
89.6798176,11:55:39 AM,0.1098,0.0578,36.55,35.66,35.02,22.35,47.89,47.72,47.84,0,2.69,37.41,0,56.5,25.7,21.61,21.61,21.62,0.12,0.12,21.55,62.2,0,0,0,23.8,21.6,23.9,0,0,0,135.7,0.32,,
89.7840336,11:55:40 AM,0.1098,0.0578,36.55,35.66,35.02,22.35,47.89,47.72,47.84,0,2.69,37.41,0,56.5,25.7,21.61,21.61,21.62,0.12,0.12,21.55,62.2,0,0,0,23.8,21.6,23.9,0,0,0,135.7,0.32,,
89.8839941,11:55:40 AM,0.1101,0.0581,36.55,35.66,35.02,22.35,47.89,47.72,47.84,0,2.69,37.41,0,56.5,25.7,21.61,21.61,21.62,0.12,0.12,21.55,62.2,0,0,0,23.8,21.6,23.9,0,0,0,135.7,0.32,,
89.9799742,11:55:40 AM,0.1101,0.0581,36.55,35.66,35.02,22.35,47.89,47.72,47.84,0,2.69,37.41,0,56.5,25.7,21.61,21.61,21.62,0.12,0.12,21.55,62.2,0,0,0,23.8,21.6,23.6,0,0,0,135.7,0.32,,
90.080136,11:55:40 AM,0.1101,0.0581,36.55,35.66,35.02,22.35,47.77,47.76,47.88,0,2.69,37.41,0,56.5,25.7,21.61,21.61,21.62,0.12,0.12,21.55,62.2,0,0,0,23.8,21.6,23.6,0,0,0,135.7,0.32,,
90.1798234,11:55:40 AM,0.1101,0.0581,36.55,35.66,35.02,22.35,47.77,47.76,47.88,0,2.69,37.41,0,56.5,25.7,21.61,21.61,21.62,0.12,0.12,21.55,62.2,0,0,0,23.8,21.6,23.6,0,0,0,135.7,0.32,,
90.2800101,11:55:40 AM,0.1101,0.0581,36.55,35.66,35.02,22.35,47.77,47.76,47.88,0,2.69,37.39,0,56.5,25.7,21.61,21.61,21.62,0.12,0.12,21.55,62.2,0,0,0,23.8,21.5,23.6,0,0,0,135.7,0.32,,
90.3827142,11:55:40 AM,0.1101,0.0581,36.55,35.66,35.02,22.35,47.77,47.76,47.88,0,2.69,37.39,0,56.5,25.7,21.61,21.61,21.62,0.12,0.12,21.55,62.2,0,0,0,23.8,21.5,23.9,0,0,0,135.7,0.32,,
90.4847536,11:55:40 AM,0.1101,0.0581,36.55,35.66,35.02,22.35,47.77,47.76,47.88,0,2.69,37.39,0,56.5,25.7,21.61,21.61,21.62,0.12,0.12,21.55,62.2,0,0,0,23.8,21.5,23.9,0,0,0,135.7,0.32,,
90.5801095,11:55:40 AM,0.1101,0.0581,36.55,35.66,35.02,22.35,47.77,47.76,47.88,0,2.69,37.39,0,59.5,25.7,21.61,21.61,21.62,0.12,0.12,21.55,62.2,0,0,0,23.8,21.5,23.9,0,0,0,135.7,0.32,,
90.6834088,11:55:40 AM,0.1101,0.0581,36.55,35.66,35.02,22.35,47.77,47.76,47.88,0,2.69,37.39,0,59.5,25.7,21.61,21.61,21.62,0.12,0.12,21.55,62.2,0,0,0,23.8,21.4,23.9,0,0,0,135.7,0.32,,
90.7845258,11:55:41 AM,0.1101,0.0581,36.55,35.66,35.02,22.35,47.77,47.76,47.88,0,2.69,37.39,0,59.5,25.7,21.61,21.61,21.62,0.12,0.12,21.55,62.2,0,0,0,23.8,21.4,23.9,0,0,0,135.7,0.32,,
90.8836816,11:55:41 AM,0.11,0.058,36.54,35.64,35.02,22.35,47.77,47.76,47.88,0,2.69,37.39,0,59.5,25.7,21.61,21.61,21.62,0.12,0.12,21.55,62.2,0,0,0,23.8,21.4,23.9,0,0,0,135.7,0.32,,
90.9805425,11:55:41 AM,0.11,0.058,36.54,35.64,35.02,22.35,47.77,47.76,47.88,0,2.69,37.39,0,59.5,25.7,21.61,21.62,21.62,0.12,0.12,21.55,62.2,0,0,0,23.8,21.4,23.9,0,0,0,135.7,0.32,,
91.0799977,11:55:41 AM,0.11,0.058,36.54,35.64,35.02,22.35,47.77,47.76,47.88,0,2.69,37.39,0,59.5,25.7,21.61,21.62,21.62,0.12,0.12,21.55,62.2,0,0,0,23.8,21.7,24,0,0,0,135.7,0.32,,
